,2009,2010,2011,2012,2013,2014,2015,2016,AggregateTravelTime,BldgArea,MedianHI,NumBike,NumWalk,NumWorkers_Transit,Salecount,Saleprice,TotalPopRace,TotalWhite,Tract,Under18,Year,pctC,pctM,pctR,TRACTCE,Shape_Area
2250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11139219143093.24,29830.0,0.0,3.35,19.0,0.04395604395604396,967894.5833333331,3463,14.32,38700,2.77,2011,0.2066896059709028,0.0,0.7933103940290972,38700,2.0057976877e-05
2251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11138660761753.55,29005.0,0.47,4.23,19.65,0.058608058608058615,607733.3333333335,3638,18.14,38700,2.72,2012,0.2066498373012143,0.0,0.7933501626987857,38700,2.0057976877e-05
2252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11275140129378.06,28000.0,0.53,5.04,18.92,0.054945054945054944,543173.2380952381,3573,20.91,38700,2.82,2013,0.14241819271168416,0.0,0.8575818072883158,38700,2.0057976877e-05
2253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11193910601096.56,29882.0,0.51,2.08,23.59,0.07692307692307693,553455.2380952381,3951,18.81,38700,3.07,2014,0.14345166198126552,0.0,0.8565483380187344,38700,2.0057976877e-05
2254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11222986315141.72,36430.0,0.81,2.19,26.44,0.058608058608058615,1115091.0169491526,4058,17.25,38700,2.62,2015,0.1430800176269066,0.0,0.8569199823730934,38700,2.0057976877e-05
2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10923105622443.48,40469.0,1.29,2.05,25.28,0.047619047619047616,921832.5287356323,4347,18.45,38700,2.6,2016,0.14048948540224945,0.0,0.8595105145977505,38700,2.0057976877e-05
2256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127264006638.54,42465.0,0.0,1.56,17.66,0.037037037037037035,618352.8888888889,3391,92.54,38800,1.86,2009,0.0,0.0,1.0,38800,2.1056348097e-05
2257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8117827422522.21,43598.0,0.0,1.6,15.32,0.032407407407407406,121807.33333333331,3054,90.44,38800,1.54,2010,0.0,0.0,1.0,38800,2.1056348097e-05
2258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8117162539897.01,45313.0,0.0,1.67,12.8,0.050925925925925916,267664.2777777777,3585,88.15,38800,1.84,2011,0.0,0.0,1.0,38800,2.1056348097e-05
2259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8117162539897.01,42721.0,0.0,1.34,12.17,0.037037037037037035,475645.5555555556,3961,87.1,38800,2.32,2012,0.0,0.0,1.0,38800,2.1056348097e-05
2260,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8117162539897.01,47905.0,0.24,0.84,11.67,0.020833333333333332,847250.0,4182,84.65,38800,2.36,2013,0.0,0.0,1.0,38800,2.1056348097e-05
2261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8161505461836.68,47616.0,0.27,1.72,14.82,0.032407407407407406,867656.25,4122,85.08,38800,2.4,2014,0.0,0.0,1.0,38800,2.1056348097e-05
2262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8163538103005.18,60132.0,0.3,3.33,18.97,0.04398148148148148,821977.2727272727,4049,86.47,38800,1.89,2015,0.0,0.0,1.0,38800,2.1056348097e-05
2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1967.68,7894612077755.49,62463.0,0.44,3.81,21.09,0.016203703703703703,967706.1111111112,3651,87.95,38800,1.5,2016,0.0,0.0,1.0,38800,2.1056348097e-05
2264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8895370777567.7,30435.0,0.76,10.38,24.62,0.03089887640449438,364004.05,2754,20.66,38900,2.84,2009,0.3020240534428853,0.27178888091654857,0.4261870656405661,38900,1.735990594e-05
2265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.56,9289024984198.73,30841.0,0.44,8.99,29.8,0.03089887640449438,1829375.0,2493,24.87,38900,2.13,2010,0.30984282193721063,0.2758795608985927,0.4142776171641967,38900,1.735990594e-05
2266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9383357292545.33,33981.0,0.6,6.11,29.64,0.05898876404494384,1089643.5714285714,2503,35.2,38900,1.45,2011,0.3174545195593213,0.2731061019974929,0.4094393784431857,38900,1.735990594e-05
2267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9776331771991.16,40811.0,2.15,4.44,31.17,0.06741573033707865,867500.0,2884,34.15,38900,1.4,2012,0.29220251219388604,0.2623338255275572,0.4454636622785568,38900,1.735990594e-05
2268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9831441517591.54,37200.0,2.46,4.16,32.82,0.05337078651685393,1064400.25,3007,32.39,38900,1.44,2013,0.2961700422269733,0.2608633239371921,0.4429666338358345,38900,1.735990594e-05
2269,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9849897838789.79,43326.0,3.36,1.68,35.57,0.033707865168539325,860883.6666666665,3331,35.15,38900,1.68,2014,0.2942273176785289,0.2028798789192325,0.5028928034022385,38900,1.735990594e-05
2270,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024.47,10022848084625.05,47059.0,3.05,2.22,37.33,0.06460674157303371,1855548.3,3249,32.16,38900,1.31,2015,0.2891502491153517,0.1972497021478117,0.5136000487368366,38900,1.735990594e-05
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10503576495760.67,48615.0,3.26,2.78,37.32,0.01404494382022472,1286091.666666667,3063,35.55,38900,1.16,2016,0.3260175572046017,0.18822196421980564,0.4857604785755927,38900,1.735990594e-05
2272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6154077727306.16,66183.0,0.0,2.02,13.26,0.03827751196172249,2676100.0,2776,94.16,39000,0.91,2009,0.02881479242524356,0.0,0.9711852075747563,39000,1.8493364082000002e-05
2273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6228655829693.84,52174.0,0.0,4.12,15.28,0.03588516746411483,432800.2,1918,88.37,39000,0.77,2010,0.028469781784340144,0.0,0.97153021821566,39000,1.8493364082000002e-05
2274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1249.4,6228655829693.84,46458.0,0.0,3.91,9.64,0.07416267942583732,231023.0,2095,92.55,39000,0.98,2011,0.028469781784340144,0.0,0.97153021821566,39000,1.8493364082000002e-05
2275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6228655829693.84,40583.0,0.0,4.33,11.63,0.04066985645933014,606293.0769230769,2123,88.79,39000,1.2,2012,0.028469781784340144,0.0,0.97153021821566,39000,1.8493364082000002e-05
2276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1210.07,6228655829693.84,41453.0,0.0,1.14,10.81,0.05502392344497608,548346.9230769231,2285,91.64,39000,1.5,2013,0.028469781784340144,0.0,0.97153021821566,39000,1.8493364082000002e-05
2277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1559.97,6247419316881.0,45320.0,0.0,1.86,16.01,0.02870813397129187,2708500.0625,2318,92.06,39000,1.45,2014,0.028384275696364245,0.0,0.9716157243036356,39000,1.8493364082000002e-05
2278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1532.36,6273574644697.79,45682.0,0.0,1.38,15.23,0.057416267942583726,678243.6666666667,2318,96.89,39000,1.56,2015,0.028265938053516862,0.0,0.9717340619464832,39000,1.8493364082000002e-05
2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,5847400155023.89,52250.0,1.4,1.92,15.11,0.023923444976076555,626964.9285714285,2349,92.38,39000,1.32,2016,0.03032603679924097,0.0,0.969673963200759,39000,1.8493364082000002e-05
2280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8634002454351.12,35060.0,1.11,1.54,21.46,0.024291497975708502,468265.41666666674,2787,41.48,39100,2.27,2009,0.0,0.3933705061901703,0.6066294938098297,39100,1.7705739697000003e-05
2281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9061908892017.98,38114.0,2.61,2.0,22.23,0.034412955465587036,1557212.0303030303,2794,35.47,39100,2.28,2010,0.0,0.3754062068784988,0.6245937931215012,39100,1.7705739697000003e-05
2282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1830.49,9074526269423.44,43537.0,1.94,2.17,25.53,0.024291497975708502,990921.4545454546,3047,27.99,39100,2.27,2011,0.0,0.3762746528313724,0.6237253471686276,39100,1.7705739697000003e-05
2283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1502.75,9397398970470.13,45721.0,3.27,2.31,27.17,0.05060728744939271,779509.2592592593,2724,39.06,39100,1.73,2012,0.0,0.363346733746865,0.636653266253135,39100,1.7705739697000003e-05
2284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1665.75,9128463581071.7,44219.0,2.69,3.55,30.94,0.05870445344129555,463441.5238095239,2899,33.25,39100,1.74,2013,0.0,0.3757769470543761,0.624223052945624,39100,1.7705739697000003e-05
2285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1489.8,9938014621880.72,37841.0,2.48,2.79,27.61,0.04048582995951417,987643.5714285716,3187,29.62,39100,2.38,2014,0.0,0.2522080314889927,0.7477919685110074,39100,1.7705739697000003e-05
2286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1557.84,9962893559871.36,35542.0,0.39,4.24,33.64,0.04048582995951417,9581625.0,3086,39.7,39100,1.96,2015,0.0,0.25157822771376936,0.7484217722862306,39100,1.7705739697000003e-05
2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1817.23,9429806540547.38,36957.0,0.44,4.56,36.59,0.018218623481781368,6775486.615384615,3157,37.85,39100,1.75,2016,0.0,0.26580047999032114,0.7341995200096789,39100,1.7705739697000003e-05
2288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7070336373564.66,30550.0,0.46,2.05,21.26,0.020408163265306117,725933.8333333335,2394,80.28,39200,1.98,2009,0.02552675340813567,0.0,0.9744732465918644,39200,1.857518413e-05
2289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6901255950026.48,36078.0,0.27,1.35,21.58,0.05510204081632653,598403.8888888889,2229,81.52,39200,1.41,2010,0.026152157582253508,0.0,0.9738478424177464,39200,1.857518413e-05
2290,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6879834897227.48,43699.0,0.17,1.03,19.81,0.018367346938775512,572715.8529411765,2337,91.61,39200,0.96,2011,0.023119985101045275,0.0,0.9768800148989548,39200,1.857518413e-05
2291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1058.11,7059897715264.26,43026.0,0.34,1.68,15.03,0.034693877551020415,378718.19230769225,2375,87.96,39200,1.39,2012,0.02161524917473,0.0,0.97838475082527,39200,1.857518413e-05
2292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7321133349109.9,36607.0,0.0,1.52,14.93,0.04693877551020408,1417601.2,2364,87.9,39200,1.73,2013,0.04773978354513594,0.0,0.952260216454864,39200,1.857518413e-05
2293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1078.67,7362053535670.66,35550.0,0.63,2.06,12.45,0.048979591836734684,2727271.3214285714,2714,85.3,39200,2.23,2014,0.04822104327923277,0.0,0.9517789567207672,39200,1.857518413e-05
2294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7368072318538.04,33125.0,0.61,2.35,14.75,0.04489795918367346,881701.0476190477,2807,82.4,39200,2.38,2015,0.048181652787854745,0.0,0.9518183472121452,39200,1.857518413e-05
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1276.75,7051020279711.22,40724.0,0.45,2.27,15.59,0.026530612244897958,842415.0505050506,2860,79.51,39200,2.33,2016,0.05034816070365111,0.0,0.9496518392963488,39200,1.857518413e-05
2296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8887553999691.01,29193.0,0.11,3.6,29.66,0.0367504835589942,300663.36666666664,2640,24.32,39300,2.26,2009,0.0,0.0,1.0,39300,2.0200721144e-05
2297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8934339458153.75,31618.0,0.16,2.1,33.72,0.04061895551257253,551900.0,3102,41.46,39300,2.32,2010,0.0,0.0,1.0,39300,2.0200721144e-05
2298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9019613641571.29,50565.0,0.85,1.94,36.8,0.0367504835589942,536750.0,3652,44.22,39300,1.63,2011,0.0,0.0,1.0,39300,2.0200721144e-05
2299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9145257670906.05,52850.0,0.44,2.1,37.38,0.032882011605415866,779066.1,3430,46.27,39300,1.39,2012,0.0,0.0,1.0,39300,2.0200721144e-05
2300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9684441392237.46,52143.0,1.18,1.34,39.12,0.019342359767891684,538068.3666666667,3730,50.11,39300,1.47,2013,0.0,0.0,1.0,39300,2.0200721144e-05
2301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10080263894959.1,54583.0,1.11,0.82,38.14,0.059961315280464215,1619148.1481481488,3768,44.4,39300,1.34,2014,0.0,0.0,1.0,39300,2.0200721144e-05
2302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10087427005571.26,52244.0,1.25,3.16,34.49,0.050290135396518366,958748.9090909092,3444,45.5,39300,1.27,2015,0.0,0.0,1.0,39300,2.0200721144e-05
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9853940291588.24,50250.0,0.63,3.46,33.42,0.02321083172147002,1068487.1764705882,3672,47.47,39300,1.62,2016,0.0,0.0,1.0,39300,2.0200721144e-05
2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7094731498392.99,48565.0,0.0,2.36,22.49,0.042682926829268296,563307.6923076923,2668,89.13,39400,1.36,2009,0.04666737931771709,0.0,0.9533326206822827,39400,2.0437489429e-05
2305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7219404345752.82,48510.0,0.0,3.51,22.9,0.024390243902439025,314052.71428571426,2362,86.58,39400,1.11,2010,0.04586147417932652,0.0,0.9541385258206736,39400,2.0437489429e-05
2306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7215754190959.64,49455.0,0.0,2.38,19.28,0.04573170731707317,224246.0,2562,84.0,39400,1.44,2011,0.045884673622568095,0.0,0.954115326377432,39400,2.0437489429e-05
2307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7168375573181.56,48191.0,0.0,1.58,18.8,0.03963414634146342,423742.1794871796,2399,92.41,39400,1.34,2012,0.04618794350445996,0.0,0.95381205649554,39400,2.0437489429e-05
2308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7183328486114.52,47639.0,0.0,1.57,18.79,0.0701219512195122,1349484.4375,2416,89.69,39400,1.4,2013,0.04477035499137656,0.0,0.9552296450086234,39400,2.0437489429e-05
2309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7229718724176.47,44722.0,0.0,2.46,20.4,0.06402439024390244,1198215.9090909092,2152,88.15,39400,1.33,2014,0.04789611071669556,0.0,0.9521038892833044,39400,2.0437489429e-05
2310,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7296869829245.8,51927.0,0.0,1.94,18.83,0.07621951219512195,1461159.0909090908,2480,87.66,39400,1.52,2015,0.04800318112354548,0.0,0.9519968188764544,39400,2.0437489429e-05
2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1372.47,6626591806713.25,52841.0,0.0,1.14,18.57,0.036585365853658534,1620194.4444444443,2466,90.15,39400,1.61,2016,0.05463081172760426,0.0,0.9453691882723956,39400,2.0437489429e-05
2312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9444757063502.55,26016.0,2.12,3.14,22.69,0.07017543859649122,284576.77380952385,3534,44.79,39500,3.37,2009,0.1232115901774192,0.0,0.8767884098225808,39500,1.701636145e-05
2313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9437728533910.52,30382.0,1.4,4.21,23.24,0.029239766081871343,680385.3846153846,3636,44.64,39500,3.36,2010,0.12330334915358933,0.0,0.8766966508464107,39500,1.701636145e-05
2314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9426257221399.11,26222.0,1.27,4.5,23.01,0.029239766081871343,613750.0,3533,52.9,39500,3.57,2011,0.12345340354088452,0.0,0.8765465964591155,39500,1.701636145e-05
2315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9426257221399.11,18909.0,0.49,4.81,23.26,0.06432748538011697,700625.0,3474,58.55,39500,5.35,2012,0.12345340354088452,0.0,0.8765465964591155,39500,1.701636145e-05
2316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1432.49,9477725333578.88,25955.0,0.48,5.88,23.97,0.06140350877192983,469693.38541666657,3555,57.55,39500,3.8,2013,0.1227829986284416,0.0,0.8772170013715584,39500,1.701636145e-05
2317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9636666480189.28,25842.0,0.49,3.38,27.16,0.03508771929824561,1188846.1538461538,3847,48.66,39500,3.79,2014,0.12075789268268886,0.0,0.8792421073173111,39500,1.701636145e-05
2318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9786304815475.11,27870.0,0.58,2.08,28.61,0.07017543859649122,890774.0,3789,44.47,39500,3.04,2015,0.11891143374089412,0.0,0.8810885662591058,39500,1.701636145e-05
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9866169127478.19,42787.0,1.9,1.7,31.54,0.04385964912280702,2122550.5,4359,32.53,39500,2.26,2016,0.1162703567831324,0.0,0.8837296432168676,39500,1.701636145e-05
2320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7235838294803.66,59013.0,0.0,5.29,14.37,0.05740181268882175,545066.6666666665,2213,89.02,39600,1.19,2009,0.0,0.0,1.0,39600,1.737352258e-05
2321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7751352633289.64,41424.0,0.0,4.12,17.0,0.033232628398791535,983113.5555555556,1724,87.06,39600,1.43,2010,0.0,0.0,1.0,39600,1.737352258e-05
2322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7203559291083.04,40446.0,0.0,4.27,17.73,0.033232628398791535,459386.91666666674,1805,87.53,39600,1.33,2011,0.0,0.0,1.0,39600,1.737352258e-05
2323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7715263233623.4,43981.0,0.0,2.7,18.6,0.05438066465256797,445719.375,2113,88.59,39600,1.46,2012,0.0,0.0,1.0,39600,1.737352258e-05
2324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7878839732684.77,44509.0,0.0,3.22,18.53,0.0634441087613293,614666.6666666665,1894,98.26,39600,1.18,2013,0.0,0.0,1.0,39600,1.737352258e-05
2325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7864283099230.88,45765.0,0.0,2.56,18.32,0.06948640483383686,638769.0476190476,1992,93.93,39600,1.41,2014,0.0,0.0,1.0,39600,1.737352258e-05
2326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7931615443297.16,46926.0,0.0,2.82,15.36,0.04229607250755287,1895818.1818181816,2090,90.91,39600,1.45,2015,0.0,0.0,1.0,39600,1.737352258e-05
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7006690752520.96,46042.0,0.0,2.32,14.74,0.039274924471299086,1211140.0,2028,84.27,39600,1.51,2016,0.0,0.0,1.0,39600,1.737352258e-05
2328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10286950557411.71,32410.0,0.75,1.7,26.93,0.038011695906432746,502727.5,3350,3.85,39700,3.16,2009,0.05951589905648533,0.0,0.9404841009435146,39700,1.6955685655000004e-05
2329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10323268758428.75,33125.0,0.68,2.78,30.08,0.02046783625730994,589533.3333333333,3238,8.96,39700,2.87,2010,0.059477907952611465,0.0,0.9405220920473886,39700,1.6955685655000004e-05
2330,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10323268758428.75,35000.0,0.67,1.9,30.82,0.04385964912280702,659750.0,3417,15.89,39700,2.79,2011,0.059477907952611465,0.0,0.9405220920473886,39700,1.6955685655000004e-05
2331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10233068926282.83,33607.0,0.0,2.17,27.26,0.04385964912280702,568718.9411764706,3089,18.87,39700,2.41,2012,0.060002178565109414,0.0,0.9399978214348906,39700,1.6955685655000004e-05
2332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10262852446116.54,36389.0,0.0,2.27,29.32,0.05555555555555555,346778.405982906,3397,22.78,39700,2.59,2013,0.05959185972138975,0.0,0.9404081402786102,39700,1.6955685655000004e-05
2333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10265040502722.15,35160.0,0.0,2.61,34.0,0.049707602339181284,608557.8947368421,3062,31.22,39700,1.77,2014,0.05957915734946349,0.0,0.9404208426505364,39700,1.6955685655000004e-05
2334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10560274803584.75,38266.0,0.52,1.2,31.03,0.07017543859649122,1108377.7272727273,3261,35.69,39700,1.76,2015,0.05881600632648765,0.0,0.9411839936735124,39700,1.6955685655000004e-05
2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9641119995155.98,36387.0,0.75,1.27,27.59,0.03508771929824561,964818.6363636364,3458,30.8,39700,1.96,2016,0.06442334396513649,0.0,0.9355766560348636,39700,1.6955685655000004e-05
2336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6067356871771.55,34274.0,0.0,1.93,20.01,0.025793650793650792,650750.0,2489,53.68,39800,1.46,2009,0.07449710806116021,0.07326779544543494,0.8522350964934049,39800,2.1585593656e-05
2337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6108073843192.7,33313.0,0.0,2.54,23.99,0.0615079365079365,327398.24999999994,2205,53.15,39800,0.98,2010,0.07339980462113489,0.07277938570943157,0.8538208096694335,39800,2.1585593656e-05
2338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6097339832180.89,35539.0,0.0,2.24,22.56,0.017857142857142856,337134.01515151514,2234,51.07,39800,0.98,2011,0.07176933883525169,0.07290674977795034,0.855323911386798,39800,2.1585593656e-05
2339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1952.18,6216669420287.17,42083.0,0.0,3.05,27.58,0.041666666666666664,280031.7948717949,2426,53.54,39800,1.07,2012,0.07078742533934966,0.07973440742824567,0.8494781672324047,39800,2.1585593656e-05
2340,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6220496046569.33,46125.0,0.0,3.91,28.55,0.031746031746031744,834882.8823529412,2431,48.95,39800,0.86,2013,0.07074387945165488,0.07968535767774781,0.8495707628705973,39800,2.1585593656e-05
2341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1830.12,6181618264777.74,44808.0,0.0,1.63,28.9,0.03968253968253968,385239.1304347826,2699,49.69,39800,1.26,2014,0.07173589320255197,0.08018651931780454,0.8480775874796435,39800,2.1585593656e-05
2342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1681.88,6181618264777.74,52721.0,0.0,3.22,26.06,0.0496031746031746,785600.0,2859,42.25,39800,1.25,2015,0.07173589320255197,0.08018651931780454,0.8480775874796435,39800,2.1585593656e-05
2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1788.44,5663059443631.36,53417.0,0.0,3.71,27.22,0.027777777777777776,866503.8,2829,41.22,39800,1.25,2016,0.07830465353135826,0.08623983049807551,0.8354555159705662,39800,2.1585593656e-05
2344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10496151135986.39,26318.0,0.0,5.72,25.71,0.028011204481792718,339889.6,4088,15.46,39900,4.88,2009,0.0,0.0,1.0,39900,1.611182021e-05
2345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10558217369780.34,35969.0,0.0,6.06,29.34,0.0392156862745098,444500.0,4059,15.52,39900,3.08,2010,0.0,0.0,1.0,39900,1.611182021e-05
2346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10558217369780.34,39718.0,0.0,6.18,26.08,0.02240896358543417,619300.0,4011,25.68,39900,2.77,2011,0.0,0.0,1.0,39900,1.611182021e-05
2347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10533018478860.0,42434.0,0.0,4.99,26.06,0.05322128851540616,520900.0,4306,30.26,39900,2.88,2012,0.0,0.0,1.0,39900,1.611182021e-05
2348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10599975531876.92,38175.0,1.19,3.94,28.54,0.056022408963585436,497556.5530303031,3963,33.66,39900,2.74,2013,0.0,0.0,1.0,39900,1.611182021e-05
2349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10679116186587.59,39233.0,0.9,1.79,26.88,0.08403361344537816,833707.3333333335,3680,32.99,39900,2.39,2014,0.0,0.0,1.0,39900,1.611182021e-05
2350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10702378611013.56,31563.0,1.77,1.6,26.18,0.07563025210084033,705745.4266666669,3384,35.05,39900,2.49,2015,0.0,0.0,1.0,39900,1.611182021e-05
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9806272534119.84,35242.0,2.07,2.24,28.13,0.030812324929971987,957347.5,3434,30.81,39900,2.1,2016,0.0,0.0,1.0,39900,1.611182021e-05
2352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6811165705045.9,35040.0,0.0,5.08,20.89,0.03194888178913738,497501.8181818182,2461,67.01,40000,0.82,2009,0.0,0.03759942154736081,0.9624005784526392,40000,2.0426723710000003e-05
2353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6808306705197.02,38819.0,0.0,2.21,25.89,0.04792332268370607,484312.5,2804,53.25,40000,1.32,2010,0.0,0.04039076330575517,0.9596092366942448,40000,2.0426723710000003e-05
2354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1887.72,6808306705197.02,40037.0,0.0,1.81,29.59,0.022364217252396158,324352.4285714286,3086,42.22,40000,1.5,2011,0.0,0.04039076330575517,0.9596092366942448,40000,2.0426723710000003e-05
2355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6829568068799.22,37872.0,0.0,2.66,26.26,0.038338658146964855,355903.0967741936,3233,45.78,40000,1.99,2012,0.0,0.040265021429231926,0.959734978570768,40000,2.0426723710000003e-05
